,A22,read_count,chromosome,start,end,length,rpkm,tpm
11193,CR_02180W_A,88,CR,478027,479415,1388,7.221158893081131,8.54948543017078
11195,CR_02190C_A,1735,CR,479677,482430,2753,71.78057995880576,84.98456156601338
11197,CR_02200C_A,632,CR,484025,485110,1085,66.34390573474086,78.5478153656545
11199,CR_02210W_A,976,CR,490308,493292,2984,37.253295220533346,44.106009773440135
11201,CR_02220C_A,355,CR,493892,496609,2717,14.881695356579769,17.619171591588103
11203,CR_02230W_A,7,CR,497838,498158,320,2.491504964672453,2.9498153565177305
11205,CR_02240C_A,125,CR,499907,502696,2789,5.1047584176047796,6.043774740598741
11207,CR_02250C_A,780,CR,504777,507014,2237,39.713879505858884,47.01921661580085
11209,CR_02260C_A,393,CR,507449,508468,1019,43.92705234224136,52.007399304033335
11211,CR_02270C_A,540,CR,508632,509357,725,84.83390303357633,100.43903322290913
11213,CR_02280W_A,2917,CR,510499,511347,848,391.7908346064445,463.86045255861023
11215,CR_02290W_A,28,CR,511771,512280,509,6.265474174421886,7.418003254111386
11217,CR_02300C_A,4816,CR,512524,514905,2381,230.3778803117544,272.75571141996795
11219,CR_02310C_A,1,CR,515738,515811,73,1.5602379426520252,1.847242493318344
11221,CR_02320W_A,5,CR,516594,516683,89,6.398728641213362,7.57576977596849
11223,CR_02330C_A,175,CR,516753,517862,1109,17.972984416032123,21.279100858558923
11225,CR_02340W_A,15,CR,518245,519572,1327,1.2874608494378053,1.5242882669054911
11227,CR_02350C_A,2099,CR,520042,522621,2579,92.69894503247069,109.750843553195
11229,CR_02360W_A,7994,CR,525541,526779,1238,735.4568451453159,870.7435572583519
11231,CR_02370W_A,4124,CR,527702,528628,926,507.2491934247057,600.5572862834495
11233,CR_02380C_A,214,CR,528825,529232,407,59.887069140319255,70.90324872388003
11235,CR_02390W_A,1252,CR,530045,532714,2669,53.428065570110334,63.25611649281505
11237,CR_02400W_A,90,CR,533719,535104,1385,7.401273128681449,8.762731538701459
11239,CR_02410W_A,787,CR,535397,538387,2990,29.979006703445318,35.49362156643217
11241,CR_02420W_A,482,CR,538766,539575,809,67.85974320167387,80.34248995043171
11243,CR_02430C_A,853,CR,539688,542237,2549,38.11473379795957,45.12590930421341
11245,CR_02440W_A,42,CR,542623,542955,332,14.408703410153946,17.059173146126636
11247,CR_02460W_A,532,CR,544683,546848,2165,27.987713968052677,33.13603208799594
11249,CR_02470W_A,895,CR,547329,547457,128,796.3917654935162,942.8874086012032
11251,CR_02480W_A,2,CR,548257,548727,470,0.4846696587812674,0.5738242638818686
11253,CR_02490W_A,72,CR,550905,552005,1100,7.455100569617313,8.826460495346561
11255,CR_02500W_A,409,CR,552462,554012,1550,30.054209195975172,35.58265749871342
11257,CR_02510W_A,2721,CR,556957,560259,3302,93.85667573070859,111.12153790893478
11259,CR_02520W_A,306,CR,560832,561227,395,88.23441813407833,104.46507041960803
11261,CR_02530W_A,2799,CR,561929,564680,2751,115.88467397610336,137.2015692229216
11263,CR_02540W_A,690,CR,566051,568717,2666,29.478314017772888,34.900826852379964
11265,CR_02550C_A,248,CR,568818,569693,875,32.28176881573973,38.219974970326064
11267,CR_02560C_A,803,CR,570071,573043,2972,30.773750996069673,36.43455845081696
11269,CR_02570C_A,487,CR,574720,575925,1205,46.031551119686426,54.49901898751905
11271,CR_02580W_A,354,CR,576979,577929,950,42.441756751593296,50.248884749823844
11273,CR_02590C_A,424,CR,578065,581277,3212,15.035020174646787,17.80070039015859
11275,CR_02600W_A,38,CR,581329,581982,653,6.628024583333413,7.847244527511618
11277,CR_02610C_A,944,CR,582048,583778,1730,62.149778672853394,73.5821819072565
11279,CR_02620C_A,1159,CR,584443,584970,527,250.48776397335843,296.56479247093955
11281,CR_02630C_A,88,CR,585248,586093,845,11.861501235025573,14.043415120801235
11283,CR_02640W_A,3121,CR,600287,602089,1802,197.26619932754656,233.55316258612558
11285,CR_02650C_A,1107,CR,609126,610355,1229,102.59104018197951,121.46258187758235
11287,CR_02660C_A,8,CR,612660,612749,89,10.237965825941378,12.121231641549585
11289,CR_02670C_A,1186,CR,613118,614518,1400,96.4873432849479,114.23611470465399
11291,CR_02680W_A,186,CR,615879,618245,2366,8.95389297773846,10.600954596059374
11293,CR_02690W_A,324,CR,618837,619685,848,43.51739129670483,51.52238142920458
11295,CR_02700W_A,188,CR,620000,620383,383,55.90784732364593,66.19205216266568
11297,CR_02710W_A,426,CR,620810,622459,1649,29.424062789928854,34.83659615355601
11299,CR_02720C_A,282,CR,622652,623521,869,36.96094164261748,43.759877983258264
11301,CR_02740W_A,2778,CR,627510,629489,1979,159.88220987477249,189.2924174785246
11303,CR_02750C_A,7,CR,630053,630646,593,1.3444883451858094,1.591805925945487
11305,CR_02760C_A,526,CR,632985,634427,1442,41.546474703157045,49.188916267987366
11307,CR_02770C_A,318,CR,634965,636134,1169,30.98320239582901,36.68253827193502
11309,CR_02780W_A,127,CR,636866,637357,491,29.460215817366446,34.87939950214739
11311,CR_02790C_A,182,CR,637548,638519,971,21.348425649922564,25.275451870471183
11313,CR_02800C_A,448,CR,638889,641339,2450,20.826947623057894,24.658048367952297
11315,CR_02810W_A,381,CR,641816,643483,1667,26.031732392909888,30.82024923015183
11317,CR_02820W_A,1970,CR,644421,646103,1682,133.39941648798322,157.93813493704582
11319,CR_02850C_A,2245,CR,647406,649544,2138,119.59756559005011,141.59744434867952
11321,CR_02860W_A,2134,CR,653851,654447,596,407.81373688291575,482.83075519147366
11323,CR_02870W_A,927,CR,655163,657649,2486,42.470982227355265,50.28348622902078
11325,CR_02880W_A,213,CR,658227,658640,413,58.74125852371995,69.5466671394841
11327,CR_02890C_A,468,CR,658855,660642,1787,29.828745983639504,35.315720504604315
11329,CR_02910W_A,877,CR,664676,666961,2285,43.71465791095199,51.755935083034444
11331,CR_02920C_A,805,CR,667781,668602,821,111.6776890376934,132.22071269165954
11333,CR_02930W_A,2777,CR,672970,678726,5756,54.95013828567776,65.05817329534192
11335,CR_02940C_A,190,CR,678887,679966,1079,20.05607068080036,23.74536921438872
11337,CR_02950C_A,739,CR,680604,681185,581,144.87118122590155,171.52012183656578
11339,CR_02960W_A,163,CR,681670,682533,863,21.512481204654055,25.469685316332534
11341,CR_02970C_A,1241,CR,682676,685207,2531,55.846161967078196,66.11901983294696
11343,CR_02980C_A,455,CR,685569,686855,1286,40.298058526584,47.71085491101773
11345,CR_02990C_A,700,CR,686998,688026,1028,77.5565747757962,91.82304611728345
11347,CR_03000C_A,353,CR,689760,690260,500,80.41154308840008,95.20318362064081
11349,CR_03010C_A,274,CR,690457,691064,607,51.41331026182176,60.870748519528036
11351,CR_03020C_A,393,CR,691388,692170,782,57.23998252780556,67.76923259694371
11353,CR_03030C_A,5257,CR,692731,693531,800,748.4480913876048,886.1245330979264
11355,CR_03040C_A,798,CR,693874,695364,1490,61.000067859900064,72.22098268843412
11357,CR_03050C_A,1052,CR,695733,697517,1784,67.16369565241308,79.51840499824863
11359,CR_03060W_A,2072,CR,698441,699550,1109,212.8001354858203,251.94455416533765
11361,CR_03070W_A,557,CR,699794,700975,1181,53.717895839266724,63.599260813562395
11363,CR_03080C_A,174,CR,700998,701573,575,34.46633451750613,40.80638982631236
11365,CR_03090C_A,458,CR,701827,702325,498,104.74898669603978,124.01748096707935
11367,CR_03100W_A,416,CR,702956,706177,3221,14.710122894274047,17.416038508876582
11369,CR_03110W_A,320,CR,706382,707911,1529,23.837252021158474,28.222095908382286
11371,CR_03120W_A,1629,CR,708144,709112,968,191.6723299858997,226.930305349109
11373,CR_03130W_A,244,CR,709559,709993,434,64.03446597815179,75.81355597001463
11375,CR_03140C_A,255,CR,710184,710984,800,36.304786628084315,42.98302376640122
11377,CR_03150W_A,1659,CR,711420,714107,2687,70.32219446250794,83.25790719698725
11379,CR_03160W_A,144,CR,714284,715111,827,19.83219014892151,23.480306033570052
11381,CR_03170W_A,2679,CR,715385,717121,1736,175.76673601994733,208.09888979884138
11383,CR_03180W_A,394,CR,717480,718601,1121,40.031724983548216,47.395529520804835
11385,CR_03190C_A,43,CR,718810,719053,243,20.15467860899056,23.862115993935316
11387,CR_03200C_A,565,CR,719189,721528,2339,27.512618189261556,32.57354281184912
11389,CR_03210C_A,554,CR,721748,722428,680,92.79285717166647,109.86203075703011
11391,CR_03220C_A,238,CR,722592,723932,1340,20.229532847489764,23.950739611129038
11393,CR_03230W_A,951,CR,724231,726348,2117,51.16504425731297,60.576814177439495
11395,CR_03240C_A,531,CR,726435,728183,1748,34.59925822140759,40.96376474170421
11397,CR_03250C_A,3387,CR,728528,729391,863,447.0108824549894,529.2381850700509
11399,CR_03260W_A,1412,CR,731819,732900,1081,148.77251265198905,176.13910013069534
11401,CR_03270W_A,400,CR,734584,736089,1505,30.27172619630507,35.84018658132601
11403,CR_03280W_A,1011,CR,737211,738287,1076,107.01695249214444,126.70263729960386
11405,CR_03290C_A,66,CR,738489,740051,1562,4.812564921701317,5.697832479390384
11407,CR_03300C_A,43,CR,740776,741861,1085,4.513904978787748,5.344234273296114
11409,CR_03310C_A,486,CR,742230,743781,1551,35.689311237529694,42.25433215857396
11411,CR_03320C_A,1,CR,743131,743781,650,0.1752267227901505,0.20745954155729096
11413,CR_03330W_A,326,CR,744085,745158,1073,34.60441990608844,40.96987591424972
11415,CR_03340C_A,187,CR,745188,746252,1064,20.017676837540222,23.69991285365481
11417,CR_03350C_A,596,CR,746467,748209,1742,38.96833088915288,46.13652491348709
11419,CR_03360W_A,421,CR,748450,749193,743,64.53673309761061,76.40821473371827
11421,CR_03370C_A,272,CR,749202,750068,866,35.77376973360117,42.35432672901737
11423,CR_03380W_A,258,CR,750308,751414,1106,26.569187533370926,31.456568823831546
11425,CR_03390C_A,358,CR,751411,753240,1829,22.293744337489354,26.394661192116786
11427,CR_03400W_A,574,CR,753492,756413,2921,22.38174949435302,26.49885482883439
11429,CR_03410W_A,275,CR,756742,757680,938,33.392086032771225,39.53453417203172
11431,CR_03420C_A,2252,CR,757726,759538,1812,141.55456778157966,167.5934199401559
11433,CR_03430W_A,133,CR,759808,760161,353,42.913173329202586,50.807018038605676
11435,CR_03440W_A,51,CR,760304,761083,779,7.456695584715647,8.828348912226181
11437,CR_03450W_A,360,CR,762146,763934,1788,22.932356338308292,27.15074537159177
11439,CR_03460W_A,859,CR,764417,765511,1094,89.43129860135333,105.8821161138148
11441,CR_03470W_A,956,CR,767511,769010,1499,72.63901637211444,86.00090668692502
11443,CR_03480W_A,594,CR,770493,772619,2126,31.82268940229404,37.67644825741771
11445,CR_03490W_A,393,CR,773209,775044,1835,24.39327865762613,28.880403210250666
11447,CR_03500W_A,41283,CR,777835,779331,1496,3143.064918459064,3721.2292547936286
11449,CR_03510W_A,174,CR,780328,782037,1709,11.596338412853145,13.729475804639911
11451,CR_03520C_A,1831,CR,782046,783887,1841,113.27869860331215,134.11622671613787
11453,CR_03530W_A,4755,CR,784375,786078,1703,318.01643773555946,376.5153130171445
11455,CR_03540W_A,243,CR,786518,787492,974,28.41587357772513,33.642951323382036
11457,CR_03550W_A,517,CR,787654,789012,1358,43.36151707925632,51.337834271228004
11459,CR_03560W_A,186,CR,789311,790126,815,25.9937555648211,30.775286594204264
11461,CR_03570C_A,213,CR,790132,791100,968,25.062127861876384,29.672286703106334
11463,CR_03580C_A,295,CR,791587,792717,1130,29.734269110629526,35.2038646846111
11465,CR_03590C_A,37,CR,794436,795215,779,5.409759541852528,6.404880583379778
11467,CR_03600C_A,821,CR,795625,796227,602,155.3317950447904,183.9049573954291
11469,CR_03610C_A,1603,CR,796561,798915,2354,77.56052838198697,91.8277269862444
11471,CR_03620C_A,259,CR,801143,803746,2603,11.332853930742159,13.417523557883186
11473,CR_03630W_A,146,CR,804770,807595,2825,5.886377342578862,6.9691718562077565
11475,CR_03640C_A,827,CR,808438,809547,1109,84.93518921176322,100.55895091444702
11477,CR_03650W_A,1106,CR,809883,812918,3035,41.505927846405015,49.14091084861168
11479,CR_03660C_A,150,CR,812990,814756,1766,9.674182033997551,11.453740261515213
11481,CR_03670W_A,10,CR,816393,818339,1946,0.5852896701623732,0.692953247750458
11483,CR_03680C_A,648,CR,818425,822147,3722,19.82952596432332,23.477151774296335
11485,CR_03690W_A,1024,CR,823246,825456,2210,52.77416592268062,62.48193251607822
11487,CR_03700C_A,1108,CR,825518,829063,3545,35.598952257677404,42.147351714967826
11489,CR_03710C_A,1298,CR,829626,830528,902,163.9010931463969,194.0505711883441
11491,CR_03720W_A,11044,CR,831859,832830,971,1295.450620207389,1533.7477497663942
11493,CR_03730C_A,1130,CR,833215,834933,1718,74.91503369578903,88.69559561922597
11495,CR_03740C_A,452,CR,836037,836567,530,97.13511538820042,115.00304398024922
11497,CR_03750C_A,318,CR,836856,838037,1181,30.668385775380283,36.30981138009487
11499,CR_03760W_A,445,CR,839136,839924,788,64.32021518661298,76.15186852214012
11501,CR_03770C_A,1384,CR,840282,840809,527,299.11567328656434,354.1377677133566
11503,CR_03780C_A,434,CR,841232,841969,737,67.07117842483238,79.4088692989305
11505,CR_03790C_A,1041,CR,844006,844398,392,302.4672499386616,358.1058642722983
11507,CR_03800C_A,263,CR,847829,848824,995,30.10553594067963,35.64342575800893
11509,CR_03810W_A,163,CR,849445,852048,2603,7.132259423594487,8.444232972721851
11511,CR_03820C_A,296,CR,852102,853577,1475,22.856692518525396,27.06116325126968
11513,CR_03830C_A,550,CR,853958,856669,2711,23.107175727583478,27.357722650952237
11515,CR_03840C_A,123,CR,857988,858500,512,27.362063451313546,32.395293647471505
11517,CR_03850W_A,512,CR,860662,862605,1943,30.013100022934683,35.53398632540733
11519,CR_03860C_A,1306,CR,862757,864421,1664,89.39300779841273,105.83678174758671
11521,CR_03870W_A,386,CR,864747,865049,302,145.57743294055882,172.35628800239834
11523,CR_03880W_A,201,CR,866454,869279,2825,8.103848259303776,9.594544815738075
11525,CR_03890W_A,464,CR,878579,880504,1925,27.45370368493995,32.503791030482574
11527,CR_03900W_A,760,CR,884029,885798,1769,48.93273095440043,57.933868586377464
11529,CR_03910C_A,579,CR,885976,888228,2252,29.283560000920584,34.67024798627285
11531,CR_03920C_A,542,CR,888806,890914,2108,29.284807608619563,34.6717250904334
11533,CR_03930C_A,476,CR,892917,894218,1301,41.67190471273833,49.33741902984306
11535,CR_03940W_A,469,CR,894731,895831,1100,48.56169676597944,57.49458294885468
11537,CR_03950W_A,283,CR,896166,896951,785,41.06109000923336,48.61424543880722
11539,CR_03960C_A,416,CR,897030,898727,1697,27.9206280745178,33.05660579675396
11541,CR_03970C_A,372,CR,899035,899762,727,58.28035979457826,69.00098644917875
11543,CR_03980W_A,440,CR,900136,900864,728,68.83906966755914,81.50196275465002
11545,CR_03990C_A,1002,CR,901285,902727,1442,79.14366473871362,93.70208003901774
11547,CR_04000W_A,2374,CR,903050,904336,1286,210.2584416310119,248.93531771155182
11549,CR_04010C_A,746,CR,904414,905430,1016,83.62936799305511,99.01292490268739
11551,CR_04020C_A,242,CR,905753,906449,696,39.60224640070499,46.8870486881636
11553,CR_04030W_A,504,CR,906681,909368,2687,21.363704646837853,25.293541426932833
11555,CR_04040C_A,367,CR,909343,910701,1358,30.780806127827987,36.44291136855064
11557,CR_04050C_A,1167,CR,911098,912951,1853,71.73137105907645,84.92630072762172
11559,CR_04060C_A,1522,CR,913389,913856,467,371.202991126972,439.48549135466374
11561,CR_04070W_A,619,CR,914672,915199,527,133.78078162166426,158.38965188913852
11563,CR_04080C_A,2259,CR,915381,917402,2021,127.3103208356841,150.72895489641175
11565,CR_04090C_A,5604,CR,917825,919603,1778,358.9881104811037,425.0236929564612
11567,CR_04100C_A,4194,CR,920395,921009,614,777.9895260557482,921.1000915950015
11569,CR_04110W_A,513,CR,921803,923548,1745,33.48386860422676,39.643200075804394
11571,CR_04120C_A,1862,CR,923584,926355,2771,76.53442894006466,90.61287735358688
11573,CR_04130C_A,1168,CR,926631,927968,1337,99.50046966513258,117.8035033285679
11575,CR_04140W_A,1339,CR,928306,929691,1385,110.11449688116066,130.36997255912505
11577,CR_04150W_A,352,CR,929946,930866,920,43.578124102593954,51.59428598729149
11579,CR_04160C_A,459,CR,930968,932329,1361,38.41211810759839,45.47799722528857
11581,CR_04170W_A,1471,CR,932629,934485,1856,90.27102963135907,106.87631501077789
11583,CR_04180C_A,2357,CR,934581,936911,2330,115.21721057967815,136.41132645615778
11585,CR_04190W_A,2849,CR,937197,938834,1637,198.22456114779487,234.68781431452
11587,CR_04200W_A,1783,CR,939255,940436,1181,171.95513156447498,203.58614368147533
11589,CR_04210C_A,697,CR,941149,942678,1529,51.9205145585858,61.47125265044517
11591,CR_04220C_A,234,CR,943890,945383,1493,17.851295737697185,21.135027642909545
11593,CR_04230W_A,341,CR,947438,948166,728,53.35027899235833,63.16402113485376
11595,CR_04240C_A,1781,CR,948342,951470,3128,64.85013287660414,76.77926415722438
11597,CR_04250W_A,31,CR,952020,953492,1472,2.3986538479765853,2.839884349442536
11599,CR_04260W_A,127,CR,953783,954152,369,39.2004497732437,46.411341884971186
11601,CR_04270C_A,115,CR,954290,954736,446,29.368155893640697,34.77040522737107
11603,CR_04275W_A,160,CR,955228,955492,264,69.02870897793808,81.7264860680237
11605,CR_04280C_A,561,CR,955596,957281,1685,37.92072668571418,44.896214735232135
11607,CR_04290W_A,444,CR,957628,957945,317,159.52817727835156,188.87326086256834
11609,CR_04300W_A,3393,CR,958467,960608,2141,180.5015300222034,213.70464545891048
11611,CR_04310C_A,217,CR,960689,961276,587,42.10516056141522,49.85037195341719
11613,CR_04330W_A,339,CR,961901,963100,1199,32.2028426745702,38.12653042714684
11615,CR_04340W_A,3123,CR,963533,966769,3236,109.92011308030472,130.1398320099576
11617,CR_04350C_A,273,CR,966882,968228,1346,23.10102671553656,27.350442532943003
11619,CR_04360C_A,599,CR,968673,969152,479,142.4311576583405,168.63125783993996
11621,CR_04370W_A,165,CR,969415,970200,785,23.94021148948235,28.343994690470645
11623,CR_04380C_A,3588,CR,970313,973171,2858,142.9894201858604,169.2922123232729
11625,CR_04390C_A,456,CR,973585,975972,2387,21.75835803728555,25.760791000243415
11627,CR_04400W_A,27,CR,977144,977368,224,13.728700825746168,16.25408461754668
11629,CR_04410W_A,86,CR,977512,978837,1325,7.392584002995784,8.75244405513401
11631,CR_04420C_A,373,CR,979245,979751,506,83.95991885468774,99.40428033708537
11633,CR_04430W_A,6,CR,980798,981112,314,2.1763828626802137,2.5767267900427857
11635,CR_04440C_A,190,CR,982073,982408,335,64.59850825248833,76.48135338007592
11637,CR_04450C_A,1274,CR,984184,986580,2396,60.5614562364456,71.70168879949608
11639,CR_04460C_A,332,CR,986837,987634,797,47.445328454346914,56.17285955842332
11641,CR_04470W_A,202,CR,987812,988726,914,25.17206641394613,29.802448365943437
11643,CR_04480C_A,1465,CR,988875,990404,1529,109.12991940936615,129.20428283056268
11645,CR_04490C_A,367,CR,990786,991736,950,44.000352338516215,52.09418277735974
11647,CR_04500C_A,607,CR,992082,993203,1121,61.67324128176082,73.01798583535161
11649,CR_04510W_A,7570,CR,995376,996830,1454,592.9869941464482,702.0664884681225
11651,CR_04520W_A,258,CR,997160,997549,389,75.54118614886438,89.43692832688353
11653,CR_04530W_A,1541,CR,997809,999197,1388,126.45233925270483,149.71314827151332
11655,CR_04540C_A,141,CR,999194,999619,425,37.78712739698187,44.738039961707564
11657,CR_04550W_A,1556,CR,999810,1000746,936,189.3422087926904,224.17156018273937
11659,CR_04560C_A,379,CR,1000795,1001913,1118,38.611004614806426,45.713468750123994
11661,CR_04570C_A,1149,CR,1002171,1003244,1073,121.96465788986387,144.39996142783107
11663,CR_04580W_A,883,CR,1004038,1004661,623,161.43078257689712,191.12584891943362
11665,CR_04590C_A,1505,CR,1004818,1005627,809,211.88571269402317,250.86192401535214
11667,CR_04600W_A,759,CR,1006481,1008139,1658,52.13999016195462,61.731100619595594
11669,CR_04610C_A,94,CR,1008189,1009691,1502,7.128064422422234,8.43926630436117
11671,CR_04620C_A,13,CR,1009945,1011462,1517,0.9760486536432248,1.155592040975022
11673,CR_04630C_A,140,CR,1011959,1013122,1163,13.710775385987702,16.232861807148304
11675,CR_04640W_A,123,CR,1014145,1015671,1526,9.180456413546878,10.869194198889522
11677,CR_04650W_A,132,CR,1015922,1016209,287,52.3848530153133,62.02100580353855
11679,CR_04660C_A,4399,CR,1016385,1018027,1642,305.1367416626169,361.26640691342254
11681,CR_04670C_A,4,CR,1018393,1018749,356,1.2797457282426723,1.515153955193698
11683,CR_04680C_A,24,CR,1019056,1019358,302,9.051446607703141,10.716453140045491
11685,CR_04690C_A,2,CR,1019991,1020106,115,1.9808238228451798,2.3451948176041584
11687,CR_04700C_A,2,CR,1020200,1020314,114,1.9981994704139971,2.3657667019691075
11689,CR_04710W_A,58,CR,1020906,1021310,404,16.351602597001673,19.35946712056898
11691,CR_04720C_A,1310,CR,1021410,1025573,4163,35.84087303766831,42.43377363344541
11693,CR_04730W_A,367,CR,1026934,1027266,332,125.90462265539279,149.0646796340113
11695,CR_04740C_A,1941,CR,1027449,1031561,4112,53.76332558565015,63.65304732630256
11697,CR_04750W_A,359,CR,1032104,1032370,266,153.7186306882768,181.99505271576632
11699,CR_04760C_A,335,CR,1032764,1034449,1685,22.64428420626426,26.80968259590511
11701,CR_04770C_A,431,CR,1034922,1035491,569,86.27375463912244,102.14374440645881
11703,CR_04780W_A,564,CR,1036032,1036478,446,144.0316515131596,170.52616128901985
11705,CR_04790W_A,598,CR,1037049,1037616,567,120.12456287218961,142.2213823691693
11707,CR_04800W_A,367,CR,1038242,1040401,2159,19.360970227693564,22.922405575957278
11709,CR_04810W_A,3605,CR,1040990,1041745,755,543.8410836794969,643.8802261643999
11711,CR_04820W_A,12159,CR,1043307,1043612,305,4540.583998568971,5375.820877923986
11713,CR_04830C_A,353,CR,1044383,1046803,2420,16.613955183553735,19.67007926046298
11715,CR_04840C_A,650,CR,1048237,1050153,1916,38.63950437308904,45.74721101667819
11717,CR_04850C_A,138,CR,1051306,1052082,776,20.254944631799617,23.980825873310565
11719,CR_04860C_A,388,CR,1052051,1053439,1388,31.83874602858499,37.695458487571166
11721,CR_04870C_A,2364,CR,1054455,1055960,1505,178.90590182016297,211.81550269563672
11723,CR_04880W_A,737,CR,1056963,1058072,1109,75.69194008351812,89.61541333004529
11725,CR_04890W_A,26,CR,1058318,1059307,989,2.9942685694171325,3.5450619335876814
11727,CR_04900C_A,13,CR,1059951,1060796,845,1.7522672279015055,2.07459541557291
11729,CR_04910W_A,138,CR,1062959,1064113,1154,13.620309388454508,16.125754660042457
11731,CR_04920W_A,509,CR,1064625,1065713,1088,53.284707017574725,63.086387246534656
11733,CR_04930W_A,1539,CR,1066170,1067528,1358,129.0780943616547,152.82190898146985
11735,CR_04940W_A,159,CR,1068772,1069845,1073,16.87761584376706,19.982240093146338
11737,CR_04950W_A,332,CR,1070692,1073802,3110,12.15881889971527,14.39542413764096
11739,CR_04960C_A,938,CR,1073848,1074759,911,117.2730328047802,138.84531557352392
11741,CR_04970C_A,3,CR,1075494,1076363,869,0.39320150683635624,0.46553061684317304
11743,CR_04980C_A,3,CR,1077754,1078335,581,0.5881103432715896,0.6962927814745564
11745,CR_04990C_A,1,CR,1079939,1080766,827,0.1377235427008438,0.1630576807886809
11747,CR_05000C_A,2,CR,1081690,1082016,326,0.6987568700220727,0.8272926503818351
11749,CR_05010W_A,301,CR,1082017,1084071,2054,16.69089986070738,19.761177850868535
11751,CR_05020W_A,174,CR,1084330,1085919,1589,12.4720845484997,14.766314757790816
11753,CR_05030W_A,1191,CR,1087249,1090161,2912,46.5837113488994,55.15274865953873
11755,CR_05040W_A,65,CR,1091568,1091867,299,24.76029778556475,29.314935220051982
11757,CR_05050W_A,17020,CR,1095486,1096607,1121,1729.289236598961,2047.3906407210613
11759,CR_05070W_A,4,CR,1098929,1099026,97,4.696798755199911,5.560771216999552
11761,CR_05080W_A,884,CR,1099596,1101072,1476,68.21495590462094,80.76304375258766
11763,CR_05090C_A,43,CR,1101386,1103358,1972,2.48356333772044,2.940412873492029
11765,CR_05100W_A,401,CR,1105182,1109018,3836,11.90637260043085,14.096540538818532
11767,CR_05120W_A,1120,CR,1110467,1113241,2774,45.98596041500706,54.44504190833015
11769,CR_05130C_A,316,CR,1113311,1114213,902,39.9019610433447,47.241895605174676
11771,CR_05140W_A,187,CR,1114420,1115133,713,29.87210119935876,35.3670508783853
11773,CR_05150W_A,181,CR,1115354,1115629,275,74.96517795004077,88.75496386987373
11775,CR_05160C_A,139,CR,1115649,1116845,1196,13.237236123821155,15.672215367643176
11777,CR_05170C_A,7465,CR,1117036,1118175,1139,746.4827617721754,883.7976826350878
11779,CR_05180C_A,3424,CR,1119608,1120399,791,493.0272999263704,583.7192865864813
11781,CR_05190W_A,1,CR,1122154,1122981,827,0.1377235427008438,0.1630576807886809
11783,CR_05200C_A,661,CR,1124185,1124604,419,179.68057624531784,212.7326778761099
11785,CR_05210W_A,49,CR,1125688,1126713,1025,5.4448498740158975,6.446425754731431
11787,CR_05220C_A,1583,CR,1126971,1128866,1895,95.14487409758596,112.64669935903669
11789,CR_05240C_A,1824,CR,1129264,1132713,3449,60.23450349086763,71.31459335179014
11791,CR_05250C_A,422,CR,1132887,1134713,1826,26.322393242792053,31.164376916300608
11793,CR_05260C_A,437,CR,1135405,1136463,1058,47.044565792573025,55.69837691809877
11795,CR_05270W_A,10,CR,1136783,1137096,313,3.6388936042683016,4.30826524000764
11797,CR_05280W_A,10,CR,1137083,1137402,319,3.5704504643761075,4.227232038001226
11799,CR_05290W_A,198,CR,1138119,1139255,1136,19.851830302017934,23.503558977485337
11801,CR_05300C_A,1596,CR,1139330,1141312,1982,91.71554098007174,108.58654309360931
11803,CR_05310W_A,676,CR,1142603,1143064,461,167.01653360952741,197.7390944908322
11805,CR_05320C_A,16,CR,1146067,1146381,314,5.803687633813903,6.8712714401140955
11807,CR_05330W_A,126,CR,1147599,1147784,185,77.57334376493691,91.84289974887636
11809,CR_05340C_A,5902,CR,1148612,1149919,1307,514.3246186992001,608.9342305097439
11811,CR_05350W_A,5,CR,1151638,1151704,66,8.62858862224226,10.215810758502963
11813,CR_05360C_A,396,CR,1151763,1153322,1559,28.93095474418521,34.252781268022254
11815,CR_05370W_A,354,CR,1153825,1155368,1543,26.130699231376298,30.937420941239566
11817,CR_05380C_A,2481,CR,1155586,1156452,866,326.3041276068548,386.32751696577975
11819,CR_05390W_A,5375,CR,1157977,1158576,599,1022.033994571099,1210.0363494420455
11821,CR_05400C_A,1,CR,1158859,1158954,95,1.1989196822483983,1.4194600211814645
11823,CR_05410C_A,2,CR,1158985,1159078,93,2.449405802442964,2.8999720862847123
11825,CR_05420W_A,33,CR,1160039,1160353,314,11.970105744741176,14.171997345235322
11827,CR_05430W_A,126,CR,1160460,1161524,1064,13.48784642529448,15.968925238291476
11829,CR_05440W_A,570,CR,1162025,1162540,515,126.06116658980731,149.2500197028666
11831,CR_05450C_A,574,CR,1162653,1163300,647,101.04650737713318,119.63393346989993
11833,CR_05460W_A,528,CR,1163597,1164436,839,71.67796336302702,84.86306872760699
11835,CR_05470C_A,4,CR,1164573,1164644,71,6.4167532289350895,7.5971099725205145
11837,CR_05480W_A,1538,CR,1165883,1166743,860,203.69087764338778,241.1596554590974
11839,CR_05490W_A,319,CR,1167478,1168518,1040,34.93582785628627,41.36224609798488
11841,CR_05500C_A,503,CR,1168592,1171228,2636,21.733830431046936,25.73175155999859
11843,CR_05510W_A,563,CR,1171820,1174612,2792,22.96712722244111,27.191912332697218
11845,CR_05520W_A,1489,CR,1174805,1176949,2144,79.10129834535783,93.65192038070153
11847,CR_05530C_A,753,CR,1177061,1178797,1736,49.403640247488006,58.49140127604611
