,A22,read_count,chromosome,start,end,length,rpkm,tpm
10917,CR_00700W_A,86,CR,170219,171604,1385,7.3701415688801255,9.239703366255968
10919,CR_00710C_A,49,CR,171645,172334,689,8.441196502717954,10.582449605949998
10921,CR_00720W_A,1,CR,171661,171984,323,0.3674723188458122,0.46068792433812783
10923,CR_00730C_A,1,CR,172432,172504,72,1.648521652599963,2.06669721612799
10925,CR_00740C_A,1375,CR,172978,174627,1649,98.9712817509984,124.0770311683875
10927,CR_00750C_A,254,CR,175807,177243,1436,20.99454316347363,26.320166217652286
10929,CR_00760C_A,447,CR,177792,181469,3677,14.429159876877133,18.089361763356877
10931,CR_00770W_A,1,CR,178149,178532,383,0.3099048537524735,0.38851749232693283
10933,CR_00780C_A,2903,CR,182254,184239,1985,173.58559281603723,217.61853165048265
10935,CR_00790C_A,10,CR,185398,185736,338,3.5116437570176737,4.402431939680926
10937,CR_00800C_A,909,CR,186234,189002,2768,38.978484508440175,48.86604024607828
10939,CR_00810W_A,122,CR,189237,189632,395,36.6597827757926,45.95916037080574
10941,CR_00820C_A,173,CR,189674,190655,981,20.931687772461917,26.241366487349897
10943,CR_00830W_A,23,CR,191176,192171,995,2.7436702077442607,3.4396488340783438
10945,CR_00840C_A,1,CR,191346,191900,554,0.21424830142093385,0.26859602808883626
10947,CR_00850C_A,1254,CR,192172,197094,4922,30.24008999795723,37.9110033014555
10949,CR_00860C_A,6072,CR,197957,198460,503,1432.8176742947562,1796.276253947712
10951,CR_00870C_A,97,CR,198806,199867,1061,10.851343281581663,13.603971119168596
10953,CR_00880W_A,244,CR,200121,201206,1085,26.692376398964196,33.463351790724914
10955,CR_00890C_A,153,CR,201467,201727,260,69.84659432708152,87.56437128025361
10957,CR_00900W_A,927,CR,202216,203886,1670,65.88558633600715,82.59858622350094
10959,CR_00910W_A,5194,CR,206330,206494,164,3759.111862070141,4712.674539761903
10961,CR_00920W_A,31,CR,207723,208721,998,3.6868740767566313,4.622112411220114
10963,CR_00930W_A,18,CR,210182,210634,452,4.726734649932638,5.925751309959901
10965,CR_00970W_A,35,CR,215621,216148,527,7.882873936531133,9.882499022092096
10967,CR_00980C_A,2196,CR,216776,218971,2195,118.74763350154234,148.8699909960951
10969,CR_00990W_A,77,CR,221203,221703,500,18.278808084028395,22.915538732427155
10971,CR_01000C_A,1272,CR,221874,225995,4121,36.63630357479133,45.92972527101816
10973,CR_01010W_A,30,CR,227653,228033,380,9.370544130568211,11.74754207062226
10975,CR_01020C_A,388,CR,228566,230386,1820,25.303901586281636,31.7226667196437
10977,CR_01030W_A,384,CR,231760,234396,2636,17.29071572499385,21.676799936079924
10979,CR_01040C_A,98,CR,234556,235158,602,19.322207276985615,24.223613882058302
10981,CR_01050C_A,770,CR,235391,237199,1808,50.54980111733516,63.37261817596004
10983,CR_01060W_A,562,CR,238178,239416,1238,53.881890267209144,67.54994842762761
10985,CR_01070W_A,50,CR,239879,240880,1001,5.928749200159708,7.432677300760004
10987,CR_01080W_A,394,CR,241115,247618,6503,7.191336650923537,9.015541538846506
10989,CR_01090W_A,708,CR,248128,250674,2546,33.00669275841937,41.379401920400795
10991,CR_01100C_A,303,CR,250793,251212,419,85.83328967331933,107.60636388317
10993,CR_01110W_A,1870,CR,251455,253125,1670,132.90835647069406,166.62282226315722
10995,CR_01120C_A,541,CR,253261,253995,734,87.48394470309778,109.675735643893
10997,CR_01130W_A,1244,CR,254233,258486,4253,34.7177962332644,43.52455590269265
10999,CR_01140C_A,2450,CR,258558,259598,1040,279.6146341525323,350.54364319709373
11001,CR_01150C_A,562,CR,259797,262358,2561,26.046770851544284,32.65397741249629
11003,CR_01160W_A,19,CR,269096,269497,401,5.623884341039275,7.050478283449102
11005,CR_01170W_A,1621,CR,269855,274990,5135,37.4687943755106,46.97339152652969
11007,CR_01180W_A,208,CR,275359,276201,842,29.320974191611697,36.758738133886915
11009,CR_01190C_A,31,CR,276255,276551,296,12.430744353388912,15.584014143235384
11011,CR_01200W_A,217,CR,277552,278730,1178,21.86460297132583,27.410931498118607
11013,CR_01210C_A,1316,CR,278915,280411,1496,104.41224841387147,130.89819159261987
11015,CR_01220W_A,52,CR,282664,284229,1565,3.943811544622532,4.9442264390946935
11017,CR_01230C_A,136,CR,288278,290905,2627,6.14477503702278,7.703501766397137
11019,CR_01240C_A,1057,CR,291720,295238,3518,35.662049985636045,44.70833568396946
11021,CR_01250C_A,3,CR,299565,299870,305,1.167477629382269,1.4636281924053962
11023,CR_01260W_A,537,CR,300879,303074,2195,29.038014203246004,36.40400053046588
11025,CR_01270C_A,236,CR,303468,305003,1535,18.24865141431829,22.8777323103888
11027,CR_01280C_A,220,CR,305767,306345,578,45.17747919927927,56.63751540392278
11029,CR_01290C_A,1497,CR,307230,310298,3068,57.91533826722114,72.60654913400889
11031,CR_01300W_A,664,CR,310826,311203,377,209.05178559018316,262.0813276091431
11033,CR_01310W_A,4131,CR,311996,313136,1140,430.1079755930809,539.2121810415617
11035,CR_01320C_A,404,CR,313501,316497,2996,16.00540648559003,20.065450141098456
11037,CR_01330W_A,805,CR,318322,321771,3449,27.703193674889498,34.7305800657519
11039,CR_01340W_A,75,CR,322485,324131,1646,5.40827273635468,6.780173127029858
11041,CR_01350C_A,740,CR,324493,325374,881,99.6972005113803,124.98709157241693
11043,CR_01360W_A,142,CR,325668,326258,590,28.566924366410216,35.81341074185181
11045,CR_01370C_A,2139,CR,326329,327291,962,263.9142647334877,330.8606079640743
11047,CR_01380W_A,505,CR,327526,330459,2933,20.436497541266508,25.620562829326193
11049,CR_01390W_A,2136,CR,330749,331477,728,348.2547280173813,436.59546464664265
11051,CR_01400W_A,3451,CR,332022,333152,1130,362.4880283759452,454.4392837927026
11053,CR_01410C_A,376,CR,333193,334479,1286,34.70356001491929,43.506708425363094
11055,CR_01420W_A,1765,CR,334910,336898,1988,105.37934185734574,132.1106047412198
11057,CR_01430W_A,187,CR,337258,337875,617,35.973574603899365,45.098883821632505
11059,CR_01440C_A,524,CR,338122,338310,188,330.8267282409118,414.74655622381283
11061,CR_01450C_A,1,CR,339491,339606,115,1.0321179042364987,1.2939321700975241
11063,CR_01460C_A,2,CR,340527,340859,332,0.7150214396819118,0.8963987925374416
11065,CR_01470W_A,2029,CR,341030,341995,965,249.56397013992066,312.8701170048765
11067,CR_01480W_A,1179,CR,342520,344247,1727,81.03051884534203,101.58528852499875
11069,CR_01490C_A,640,CR,344477,344854,377,201.4956969543934,252.6085085389331
11071,CR_01500W_A,1088,CR,345897,348482,2585,49.956902196545734,62.629320356906085
11073,CR_01510C_A,5,CR,349038,349379,341,1.7403747652081725,2.1818504334489046
11075,CR_01520W_A,1184,CR,349630,351381,1751,80.25880858985818,100.61782083408275
11077,CR_01530C_A,29,CR,352937,353272,335,10.274964807846935,12.881384439627592
11079,CR_01540W_A,497,CR,353346,355763,2417,24.406577913379017,30.597721630916013
11081,CR_01550C_A,61,CR,355983,357224,1241,5.83425229509995,7.31420964805329
11083,CR_01560W_A,108,CR,357404,358150,746,17.18351792307951,21.54240958795074
11085,CR_01570W_A,224,CR,358522,359118,596,44.60965975357753,55.92565889549031
11087,CR_01580C_A,650,CR,359334,361136,1802,42.81399186552624,53.67448929788564
11089,CR_01590C_A,1190,CR,361874,363512,1638,86.23036336676732,108.10416207438718
11091,CR_01600C_A,453,CR,363823,366783,2960,18.164926426081216,22.772769054469773
11093,CR_01610C_A,1246,CR,367035,368150,1115,132.6387215229129,166.28478982356435
11095,CR_01620C_A,24071,CR,368747,371050,2303,1240.5873462357047,1555.2834327564103
11097,CR_01630C_A,35,CR,372034,373998,1964,2.115211081747407,2.6517703587792947
11099,CR_01640C_A,36,CR,374212,375279,1067,4.004656160767671,5.020505327276243
11101,CR_01650W_A,350,CR,377249,377905,656,63.32735616694981,79.39141744881913
11103,CR_01660C_A,1135,CR,378021,378848,827,162.89865713478716,204.22067291654093
11105,CR_01670W_A,267,CR,379272,380720,1448,21.88617420551222,27.437974642848403
11107,CR_01680C_A,1366,CR,380831,383137,2306,70.3102348553823,88.14562211648746
11109,CR_01690C_A,7723,CR,384286,387579,3293,278.3693762703083,348.9825044674357
11111,CR_01700C_A,486,CR,387843,390590,2747,20.99929729442225,26.32612631479819
11113,CR_01710W_A,285,CR,390661,391524,863,39.19775702358198,49.14093496517539
11115,CR_01720W_A,636,CR,391750,394848,3098,24.367044388591843,30.548159754981576
11117,CR_01730W_A,7782,CR,395478,396188,710,1300.94827611038,1630.9559394160244
11119,CR_01740W_A,1267,CR,396471,396890,419,358.91345879899535,449.95796382830497
11121,CR_01750C_A,2315,CR,397246,397878,632,434.7715016698764,545.0586898484389
11123,CR_01760C_A,6237,CR,398686,400464,1778,416.36205140784585,521.9793693269403
11125,CR_01770C_A,1752,CR,400727,403447,2720,76.45261593587124,95.8461226585475
11127,CR_01780W_A,230,CR,404537,405496,959,28.466651269088004,35.68770166744475
11129,CR_01790C_A,360,CR,405497,407908,2411,17.72280432824183,22.218495164677517
11131,CR_01800C_A,176,CR,408029,409024,995,20.995041589695212,26.320791078164717
11133,CR_01810C_A,42,CR,409235,410230,995,5.010180379359085,6.28109787092567
11135,CR_01820W_A,1377,CR,410663,413719,3056,53.48201267191451,67.04863507715754
11137,CR_01830C_A,9,CR,414010,415965,1955,0.5464153610663817,0.6850229135810423
11139,CR_01870C_A,1,CR,418960,419550,590,0.20117552370711414,0.2522071179003649
11141,CR_01900C_A,169,CR,420757,422253,1496,13.40856381606708,16.80987414829237
11143,CR_01910C_A,45,CR,422477,423115,638,8.371802749880692,10.49545294710766
11145,CR_01920W_A,35,CR,423365,424666,1301,3.193139557687861,4.00313373147005
11147,CR_01930C_A,612,CR,425221,426345,1124,64.62674208199714,81.02041470770797
11149,CR_01950W_A,941,CR,427487,428386,899,124.23875306668822,155.75402645951453
11151,CR_01960C_A,299,CR,428526,429932,1406,25.24137563099005,31.644279992036537
11153,CR_01970C_A,2054,CR,430298,431046,748,325.9312435290152,408.6092485277222
11155,CR_01980C_A,1056,CR,431374,432228,854,146.76861626519954,183.99897275953552
11157,CR_01990C_A,132,CR,433224,435581,2357,6.647242166444655,8.333428231684522
11159,CR_02000C_A,2076,CR,436061,437755,1694,145.45916673991837,182.35735908446455
11161,CR_02020C_A,365,CR,440887,443238,2351,18.427541059262882,23.10200035722824
11163,CR_02030C_A,330,CR,445207,446703,1496,26.18240271776412,32.82401460909161
11165,CR_02040W_A,1935,CR,447150,449222,2072,110.84557752906703,138.96344408829708
11167,CR_02050C_A,959,CR,449417,451918,2501,45.51264416982097,57.05770067141362
11169,CR_02060W_A,409,CR,452957,453880,923,52.59552072130413,65.93726936136191
11171,CR_02070C_A,6931,CR,454017,455027,1010,814.5198587527375,1021.136678375033
11173,CR_02080W_A,6,CR,456551,456671,120,5.934677949359868,7.4401099780607645
11175,CR_02090C_A,1670,CR,456872,458434,1562,126.90028393637618,159.0906999149997
11177,CR_02100C_A,219,CR,458808,459412,604,43.036240758603014,53.953115403818124
11179,CR_02110W_A,1057,CR,459667,462309,2642,47.486408724249664,59.53214418478598
11181,CR_02120C_A,156,CR,462365,463117,752,24.622600002663283,30.868541398337214
11183,CR_02130W_A,1368,CR,463707,464792,1085,149.65233981058617,187.61420184308068
11185,CR_02140W_A,588,CR,465453,466273,820,85.11196668838055,106.70206505121291
11187,CR_02150W_A,527,CR,467256,469313,2057,30.409093624819157,38.122877573534495
11189,CR_02160W_A,882,CR,470534,475072,4538,23.069131561636862,28.921009258041405
11191,CR_02170W_A,940,CR,475602,476831,1229,90.78270581608261,113.81128363510363
11193,CR_02180W_A,5,CR,478027,479415,1388,0.4275704574466764,0.5360309782464527
11195,CR_02190C_A,874,CR,479677,482430,2753,37.68186362325118,47.24050941391288
11197,CR_02200C_A,939,CR,484025,485110,1085,102.72189114191549,128.7790464405356
11199,CR_02210W_A,1065,CR,490308,493292,2984,42.36214487981407,53.108023636961896
11201,CR_02220C_A,68,CR,493892,496609,2717,2.970615388711601,3.7241625212229077
11203,CR_02230W_A,3,CR,497838,498158,320,1.1127521155049753,1.3950206208863933
11205,CR_02240C_A,26,CR,499907,502696,2789,1.1065014462772074,1.3871843630661878
11207,CR_02250C_A,778,CR,504777,507014,2237,41.28010232098326,51.751502574262624
11209,CR_02260C_A,321,CR,507449,508468,1019,37.3902182874292,46.87488327688921
11211,CR_02270C_A,276,CR,508632,509357,725,45.185410042022724,56.64745803985575
11213,CR_02280W_A,2921,CR,510499,511347,848,408.8489219358531,512.56040674329
11215,CR_02290W_A,61,CR,511771,512280,509,14.224571902198504,17.832876568239946
11217,CR_02300C_A,4159,CR,512524,514905,2381,207.3273884198882,259.91950775938443
11219,CR_02310C_A,2,CR,515738,515811,73,3.2518783284163657,4.076772590718226
11221,CR_02320W_A,1,CR,516594,516683,89,1.3336354942381725,1.671934826530509
11223,CR_02330C_A,222,CR,516753,517862,1109,23.760117308528237,29.78727529539206
11225,CR_02340W_A,13,CR,518245,519572,1327,1.162785430922054,1.457745737977241
11227,CR_02350C_A,966,CR,520042,522621,2579,44.458308639640414,55.735914996562215
11229,CR_02360W_A,3698,CR,525541,526779,1238,354.5466729682196,444.48346847930054
11231,CR_02370W_A,1368,CR,527702,528628,926,175.3485839033326,219.82873542088825
11233,CR_02380C_A,77,CR,528825,529232,407,22.45553818676707,28.151767484554245
11235,CR_02390W_A,849,CR,530045,532714,2669,37.75602532039361,47.333483487250575
11237,CR_02400W_A,20,CR,533719,535104,1385,1.713986411367471,2.14876822471069
11239,CR_02410W_A,788,CR,535397,538387,2990,31.28111186686004,39.21609807834035
11241,CR_02420W_A,636,CR,538766,539575,809,93.3116236289957,116.98170447581326
11243,CR_02430C_A,1579,CR,539688,542237,2549,73.52574721097866,92.17680388668454
11245,CR_02440W_A,112,CR,542623,542955,332,40.041200622187056,50.198332382096716
11247,CR_02460W_A,609,CR,544683,546848,2165,33.38770319778439,41.857062139852246
11249,CR_02470W_A,1172,CR,547329,547457,128,1086.7878994765258,1362.4701397323774
11251,CR_02480W_A,3,CR,548257,548727,470,0.7576184616204087,0.9498012737949911
11253,CR_02490W_A,72,CR,550905,552005,1100,7.7690329518892804,9.73978033491591
11255,CR_02500W_A,144,CR,552462,554012,1550,11.02701451235898,13.82420434633226
11257,CR_02510W_A,1407,CR,556957,560259,3302,50.575965322527765,63.40541937693214
11259,CR_02520W_A,140,CR,560832,561227,395,42.06860318533577,52.74002009764593
11261,CR_02530W_A,3892,CR,561929,564680,2751,167.92269413964817,210.5191423817702
11263,CR_02540W_A,263,CR,566051,568717,2666,11.709079524993589,14.679286753413212
11265,CR_02550C_A,202,CR,568818,569693,875,27.40125590333013,34.35205064156056
11267,CR_02560C_A,512,CR,570071,573043,2972,20.447880956071682,25.63483384096306
11269,CR_02570C_A,247,CR,574720,575925,1205,24.329717070404772,30.501363727485625
11271,CR_02580W_A,316,CR,576979,577929,950,39.48122593679407,49.496310590888456
11273,CR_02590C_A,528,CR,578065,581277,3212,19.511269970498198,24.460635544309362
11275,CR_02600W_A,8,CR,581329,581982,653,1.4541324225077776,1.822997850673388
11277,CR_02610C_A,989,CR,582048,583778,1730,67.85429470424172,85.06669096303
11279,CR_02620C_A,701,CR,584443,584970,527,157.88270370023784,197.93233755675885
11281,CR_02630C_A,19,CR,585248,586093,845,2.6688492553334315,3.3458482741575035
11283,CR_02640W_A,1149,CR,600287,602089,1802,75.68196408229177,94.87998185118555
11285,CR_02650C_A,455,CR,609126,610355,1229,43.9426927088485,55.08950431273633
11287,CR_02660C_A,2,CR,612660,612749,89,2.667270988476345,3.343869653061018
11289,CR_02670C_A,626,CR,613118,614518,1400,53.07297708998968,66.53584066094342
11291,CR_02680W_A,207,CR,615879,618245,2366,10.38443225289512,13.018620164485021
11293,CR_02690W_A,155,CR,618837,619685,848,21.69516703185801,27.198515249986286
11295,CR_02700W_A,76,CR,620000,620383,383,23.552768885187984,29.5273294168469
11297,CR_02710W_A,525,CR,620810,622459,1649,37.789034850381206,47.3748664461116
11299,CR_02720C_A,404,CR,622652,623521,869,55.18089508725861,69.17846792028881
11301,CR_02740W_A,1843,CR,627510,629489,1979,110.53675048681392,138.57627781269315
11303,CR_02750C_A,3,CR,630053,630646,593,0.6004733169672716,0.7527935896857434
11305,CR_02760C_A,490,CR,632985,634427,1442,40.332762762639874,50.56385421983044
11307,CR_02770C_A,199,CR,634965,636134,1169,20.20531928011315,25.330742269188917
11309,CR_02780W_A,70,CR,636866,637357,491,16.921688653979256,21.214162870234357
11311,CR_02790C_A,159,CR,637548,638519,971,19.435917486060124,24.3661686202196
11313,CR_02800C_A,120,CR,638889,641339,2450,5.813562072842319,7.2882709989166665
11315,CR_02810W_A,410,CR,641816,643483,1667,29.192776955459458,36.59802148776141
11317,CR_02820W_A,1239,CR,644421,646103,1682,87.43241354645512,109.6111327326669
11319,CR_02850C_A,2591,CR,647406,649544,2138,143.84238135445665,180.33044857956446
11321,CR_02860W_A,1831,CR,653851,654447,596,364.64413843214487,457.1423278466195
11323,CR_02870W_A,762,CR,655163,657649,2486,36.38153336614819,45.610328264539845
11325,CR_02880W_A,70,CR,658227,658640,413,20.117552370711415,25.220711790036486
11327,CR_02890C_A,310,CR,658855,660642,1787,20.59037676890385,25.813476141005452
11329,CR_02910W_A,667,CR,664676,666961,2285,34.64709139801341,43.43591558307685
11331,CR_02920C_A,225,CR,667781,668602,821,32.52868547152181,40.78013995283001
11333,CR_02930W_A,3479,CR,672970,678726,5756,71.73990474573655,89.93795209754482
11335,CR_02940C_A,214,CR,678887,679966,1079,23.54070586029679,29.51220640046346
11337,CR_02950C_A,760,CR,680604,681185,581,155.26179833092942,194.6465949509873
11339,CR_02960W_A,115,CR,681670,682533,863,15.81663879898922,19.828798319281297
11341,CR_02970C_A,1307,CR,682676,685207,2531,61.29295993530896,76.84096200178126
11343,CR_02980C_A,997,CR,685569,686855,1286,92.01981206083651,115.36220292576333
11345,CR_02990C_A,652,CR,686998,688026,1028,75.28035064168549,94.37649232870852
11347,CR_03000C_A,347,CR,689760,690260,500,82.37332993711496,103.2687264954834
11349,CR_03010C_A,604,CR,690457,691064,607,118.10693513717827,148.0667685913905
11351,CR_03020C_A,430,CR,691388,692170,782,65.26627923848447,81.82218134440227
11353,CR_03030C_A,12368,CR,692731,693531,800,1835.0024219420711,2300.482005216388
11355,CR_03040C_A,472,CR,693874,695364,1490,37.59957036372963,47.13734106905612
11357,CR_03050C_A,1045,CR,695733,697517,1784,69.52621588655899,87.16272339768496
11359,CR_03060W_A,3248,CR,698441,699550,1109,347.6255000815302,435.80662233979007
11361,CR_03070W_A,484,CR,699794,700975,1181,48.64325364081586,60.98244249587486
11363,CR_03080C_A,202,CR,700998,701573,575,41.69756333115455,52.27485967193998
11365,CR_03090C_A,381,CR,701827,702325,498,90.8077228396028,113.84264665225508
11367,CR_03100W_A,1309,CR,702956,706177,3221,48.23653173369802,60.47254865744515
11369,CR_03110W_A,1047,CR,706382,707911,1529,81.27675360339806,101.89398491863466
11371,CR_03120W_A,1672,CR,708144,709112,968,205.0161473415227,257.02198106028095
11373,CR_03130W_A,56,CR,709559,709993,434,15.315297933831916,19.20028381435036
11375,CR_03140C_A,180,CR,710184,710984,800,26.706050772119408,33.48049490127344
11377,CR_03150W_A,1627,CR,711420,714107,2687,71.86989969191295,90.10092247342659
11379,CR_03160W_A,148,CR,714284,715111,827,21.24141079819251,26.62965602788375
11381,CR_03170W_A,4880,CR,715385,717121,1736,333.65470498705247,418.29189738406143
11383,CR_03180W_A,184,CR,717480,718601,1121,19.482261243215266,24.424268259824807
11385,CR_03190C_A,6,CR,718810,719053,243,2.9307051601777125,3.674128384227538
11387,CR_03200C_A,488,CR,719189,721528,2339,24.763769468042884,31.04552090033051
11389,CR_03210C_A,398,CR,721748,722428,680,69.4706418778008,87.09305209612305
11391,CR_03220C_A,204,CR,722592,723932,1340,18.069765696558402,22.653469186931282
11393,CR_03230W_A,977,CR,724231,726348,2117,54.777329773496376,68.67253139882254
11395,CR_03240C_A,282,CR,726435,728183,1748,19.14850322333504,24.005846839967226
11397,CR_03250C_A,593,CR,728528,729391,863,81.55884180696181,102.24762959420703
11399,CR_03260W_A,218,CR,731819,732900,1081,23.936351396123058,30.00821415758088
11401,CR_03270W_A,215,CR,734584,736089,1505,16.956222712456764,21.257457080173612
11403,CR_03280W_A,1337,CR,737211,738287,1076,147.48446874152683,184.89641339530192
11405,CR_03290C_A,259,CR,738489,740051,1562,19.68094223923439,24.673348070649652
11407,CR_03300C_A,22,CR,740776,741861,1085,2.406689675316444,3.0171874565407704
11409,CR_03310C_A,387,CR,742230,743781,1551,29.615994408797793,37.128595248349654
11411,CR_03320C_A,1,CR,743131,743781,650,0.182605475364919,0.22892646086340815
11413,CR_03330W_A,428,CR,744085,745158,1073,47.344681497223185,59.35446543541486
11415,CR_03340C_A,225,CR,745188,746252,1064,25.099671778307712,31.466630546309624
11417,CR_03350C_A,1589,CR,746467,748209,1742,108.2686941622598,135.73289041490878
11419,CR_03360W_A,294,CR,748450,749193,743,46.966226570977156,58.88000897846204
11421,CR_03370C_A,271,CR,749202,750068,866,37.14313450985044,46.56512249548423
11423,CR_03380W_A,340,CR,750308,751414,1106,36.488074191362664,45.74389498265207
11425,CR_03390C_A,335,CR,751411,753240,1829,21.73993562641395,27.254640160200722
11427,CR_03400W_A,2673,CR,753492,756413,2921,108.61618732378587,136.16853112876703
11429,CR_03410W_A,152,CR,756742,757680,938,19.23392427084648,24.112936389450663
11431,CR_03420C_A,1923,CR,757726,759538,1812,125.9645220377376,157.91756609062747
11433,CR_03430W_A,125,CR,759808,760161,353,42.03029709178377,52.691997011761785
11435,CR_03440W_A,58,CR,760304,761083,779,8.837261131267582,11.078982765790098
11437,CR_03450W_A,1,CR,762146,763934,1788,0.06638342225234752,0.08322270668971772
11439,CR_03460W_A,780,CR,764417,765511,1094,84.62612066728879,106.09297592115898
11441,CR_03470W_A,1381,CR,767511,769010,1499,109.350103376464,137.08861747434176
11443,CR_03480W_A,334,CR,770493,772619,2126,18.647059596295353,23.37720350585414
11445,CR_03490W_A,478,CR,773209,775044,1835,30.918540161242692,38.761553891150356
11447,CR_03500W_A,22004,CR,777835,779331,1496,1745.810876974793,2188.6655074498535
11449,CR_03510W_A,154,CR,780328,782037,1709,10.695616198963368,13.40874121265486
11451,CR_03520C_A,1459,CR,782046,783887,1841,94.06512903982669,117.92634935351066
11453,CR_03530W_A,4333,CR,784375,786078,1703,301.9960018153413,378.6024255424227
11455,CR_03540W_A,207,CR,786518,787492,974,25.225427834034758,31.624286765063207
11457,CR_03550W_A,553,CR,787654,789012,1358,48.333975051487585,60.594710130597974
11459,CR_03560W_A,263,CR,789311,790126,815,38.30233866703424,48.018378508711194
11461,CR_03570C_A,199,CR,790132,791100,968,24.400845287657308,30.590534827150663
11463,CR_03580C_A,205,CR,791587,792717,1130,21.532902294137575,26.995089300928438
11465,CR_03590C_A,39,CR,794436,795215,779,5.942296277921306,7.449660825272652
11467,CR_03600C_A,348,CR,795625,796227,602,68.61355237133668,86.01854725465601
11469,CR_03610C_A,882,CR,796561,798915,2354,44.47226806572136,55.753415468560696
11471,CR_03620C_A,624,CR,801143,803746,2603,28.45362305340421,35.67136862320336
11473,CR_03630W_A,169,CR,804770,807595,2825,7.100605829676584,8.901795301184206
11475,CR_03640C_A,579,CR,808438,809547,1109,61.96895460197229,77.68843421636036
11477,CR_03650W_A,1857,CR,809883,812918,3035,72.62403263236425,91.04635406430867
11479,CR_03660C_A,782,CR,812990,814756,1766,52.55852951754719,65.89089470943962
11481,CR_03670W_A,10,CR,816393,818339,1946,0.6099360687934089,0.764656729502648
11483,CR_03680C_A,1296,CR,818425,822147,3722,41.32908448345185,51.81290989557631
11485,CR_03690W_A,351,CR,823246,825456,2210,18.851329956790167,23.633290518545955
11487,CR_03700C_A,1072,CR,825518,829063,3545,35.89266438202414,44.99744934545072
11489,CR_03710C_A,936,CR,829626,830528,902,123.16759557873252,154.41115165110588
11491,CR_03720W_A,12311,CR,831859,832830,971,1504.877862709976,1886.6157351165
11493,CR_03730C_A,679,CR,833215,834933,1718,46.9109002050681,58.81064813857112
11495,CR_03740C_A,620,CR,836037,836567,530,138.84906900389126,174.07049759991222
11497,CR_03750C_A,300,CR,836856,838037,1181,30.150777050092472,37.79903460488111
11499,CR_03760W_A,528,CR,839136,839924,788,79.53070957517792,99.70502711715947
11501,CR_03770C_A,2847,CR,840282,840809,527,641.2154884944039,803.8707061684628
11503,CR_03780C_A,497,CR,841232,841969,737,80.04165375391734,100.34558097954408
11505,CR_03790C_A,995,CR,844006,844398,392,301.2757428374015,377.69946062094186
11507,CR_03800C_A,224,CR,847829,848824,995,26.72096202324845,33.49918864493691
11509,CR_03810W_A,127,CR,849445,852048,2603,5.7910418714460485,7.260038165299401
11511,CR_03820C_A,255,CR,852102,853577,1475,20.519903418125647,25.725126025837216
11513,CR_03830C_A,931,CR,853958,856669,2711,40.761233278155935,51.10101357118828
11515,CR_03840C_A,134,CR,857988,858500,512,31.06432989118056,38.944325666411814
11517,CR_03850W_A,414,CR,860662,862605,1943,25.290341441430627,31.7056668133521
11519,CR_03860C_A,710,CR,862757,864421,1664,50.644487308239256,63.49132313008585
11521,CR_03870W_A,728,CR,864747,865049,302,286.12222166450226,358.7019909952475
11523,CR_03880W_A,85,CR,866454,869279,2825,3.571310624393549,4.477234323080814
11525,CR_03890W_A,79,CR,878579,880504,1925,4.871060342851217,6.106687670304419
11527,CR_03900W_A,649,CR,884029,885798,1769,43.545573647649,54.591649245465646
11529,CR_03910C_A,774,CR,885976,888228,2252,40.794322671443496,51.142496652034026
11531,CR_03920C_A,283,CR,888806,890914,2108,15.93466660027365,19.976765880371882
11533,CR_03930C_A,331,CR,892917,894218,1301,30.19797695984806,37.85820757475962
11535,CR_03940W_A,175,CR,894731,895831,1100,18.883066202508672,23.673077202920613
11537,CR_03950W_A,383,CR,896166,896951,785,57.91036062687463,72.60030883050376
11539,CR_03960C_A,218,CR,897030,898727,1697,15.247610995408973,19.115426932436613
11541,CR_03970C_A,93,CR,899035,899762,727,15.183632717757021,19.035219476193976
11543,CR_03980W_A,483,CR,900136,900864,728,78.74861125112132,98.72453624734476
11545,CR_03990C_A,1391,CR,901285,902727,1442,114.4956591894532,143.53943106078395
11547,CR_04000W_A,2793,CR,903050,904336,1286,257.7846891533765,323.17616125542327
11549,CR_04010C_A,1999,CR,904414,905430,1016,233.53191379469243,292.7712568138478
11551,CR_04020C_A,231,CR,905753,906449,696,39.393982939716366,49.38693692333438
11553,CR_04030W_A,687,CR,906681,909368,2687,30.34703201496263,38.04507298048191
11555,CR_04040C_A,290,CR,909343,910701,1358,25.346930858827122,31.7766110992286
11557,CR_04050C_A,1609,CR,911098,912951,1853,103.06418586637915,129.2081700453294
11559,CR_04060C_A,1328,CR,913389,913856,467,337.52686581370045,423.14629768157147
11561,CR_04070W_A,581,CR,914672,915199,527,130.8557073464168,164.0494837667288
11563,CR_04080C_A,2421,CR,915381,917402,2021,142.18560430876042,178.25340184943207
11565,CR_04090C_A,8900,CR,917825,919603,1778,594.1353627593118,744.8479055651383
11567,CR_04100C_A,7586,CR,920395,921009,614,1466.464720646383,1838.4584460445917
11569,CR_04110W_A,802,CR,921803,923548,1745,54.55142367205288,68.38932037140096
11571,CR_04120C_A,3056,CR,923584,926355,2771,130.9013050396518,164.1066480906077
11573,CR_04130C_A,1644,CR,926631,927968,1337,145.9478017763294,182.96994471102315
11575,CR_04140W_A,2601,CR,928306,929691,1385,222.90393279833955,279.44730762362525
11577,CR_04150W_A,202,CR,929946,930866,920,26.060977081971593,32.671787294962485
11579,CR_04160C_A,637,CR,930968,932329,1361,55.55312055462506,69.6451147101353
